pipe_genesymbol,score
DHODH,0.07497313255741889
DHRS1,0.10305210790686098
DHRS13,0.08952960638147964
DHRS2,0.2581416707522465
DHRS3,0.14677303103775663
DHRS4,0.0828089911769151
DHRS4L2,0.08424248892758811
DHRS7,0.21551051270085997
DHRS7B,0.06384076728456226
DHRS9,0.1764632746727402
DHTKD1,0.09865984857302548
DHX15,0.19978951859940958
DHX16,0.07155925466468378
DHX29,0.06767915101302314
DHX30,0.07012617482507323
DHX32,0.06241793917218783
DHX33,0.06610728181235533
DHX34,0.09767012966365791
DHX35,0.07780863452567757
DHX36,0.10176546944459379
DHX37,0.07677474197690409
DHX38,0.08910539035240816
DHX40,0.0743786357276017
DHX57,0.07044328904866275
DHX58,0.19530741232484564
DHX8,0.08029859428169103
DHX9,0.15128137827177057
DIABLO,0.06667854171076087
DICER1,0.1853104683579995
DIDO1,0.2106561419523804
DIMT1,0.08524327005990605
DIO2,0.14355194168843588
DIO3,0.15520429537077376
DIP2A,0.12935112586092012
DIP2B,0.09028038245771262
DIP2C,0.0598041350364433
DIRAS2,0.0874691625236293
DIS3,0.08363282424361068
DIS3L,0.08310306916226837
DIS3L2,0.07449972210113096
DISC1,0.20978142050790147
DISP1,0.08196374359430637
DISP2,0.07606216860545185
DIXDC1,0.06554370081050709
DKC1,0.1453332515795347
DKK1,0.2737405897751664
DKK3,0.10352799798783274
DKK4,0.27980616477430936
DKKL1,0.15427551462063457
DLAT,0.06882167093026222
DLC1,0.08150502685082923
DLD,0.1063844812763856
DLEC1,0.10826255155605298
DLEU7,0.13612826738207515
DLG1,0.08691007734915454
DLG2,0.07676845298259773
DLG3,0.07091723549980226
DLG4,0.06201924626812288
DLG5,0.06396310329753856
DLGAP3,0.06218019974163341
DLGAP4,0.07931060659793254
DLGAP5,0.12339547102711985
DLK2,0.12502631772245554
DLL1,0.09049420986365977
DLL3,0.14083728399124903
DLL4,0.11537183244578032
DLST,0.15018178294885284
DLX2,0.11982286815710144
DLX4,0.27832081331458747
DMAP1,0.11108247367662523
DMBT1,0.23093995171760306
DMC1,0.10273968507085847
DMD,0.07195898674902709
DMGDH,0.21507380397411005
DMKN,0.1223532960771775
DMPK,0.0836314564548106
DMRT2,0.21542264065853264
DMRTA1,0.23023308071029014
DMRTA2,0.15724215823418428
DMTF1,0.20106243192932477
DMTN,0.0635101858576566
DMWD,0.06074195523009297
DMXL1,0.09123545232543086
DMXL2,0.08286516824731428
DNA2,0.10448179349806408
DNAAF10,0.06535711355961736
DNAAF11,0.07049153563616363
DNAAF2,0.06273611917234845
DNAAF3,0.15514746432155904
DNAAF5,0.09151318221053345
DNAAF9,0.06510227190826079
DNAH1,0.08901821465284257
DNAH10,0.19779692963075254
DNAH11,0.26543738479054574
DNAH12,0.16555812890894311
DNAH14,0.15054604497660926
DNAH2,0.13973376043257849
DNAH3,0.2033072081563581
DNAH5,0.1599319403116229
DNAH6,0.11488017103237047
DNAH7,0.10559157576066866
DNAH9,0.15740088356504836
DNAI7,0.12833633292796592
DNAJA1,0.23338256896748844
DNAJA2,0.1305084224640397
DNAJA3,0.0842723950772263
DNAJA4,0.07062494171118473
DNAJB1,0.19199071527682565
DNAJB11,0.1262875708674861
DNAJB12,0.07376672750062888
DNAJB13,0.15006860445490913
DNAJB14,0.07954941530827413
DNAJB2,0.07564811554915471
DNAJB4,0.060422138265991056
DNAJB5,0.07489745657823248
DNAJB6,0.20425970912175348
DNAJB7,0.21841934702115745
DNAJB9,0.09666924569867866
DNAJC1,0.08382558879823425
DNAJC10,0.11715757547275661
DNAJC11,0.0659035845023935
DNAJC12,0.07187523547365589
DNAJC13,0.0985218856185691
DNAJC15,0.10544188980285892
DNAJC16,0.07168241529162533
DNAJC17,0.07936268935975954
DNAJC18,0.06141862681288086
DNAJC19,0.1179584540581817
DNAJC2,0.11840427445174811
DNAJC21,0.07199036916368541
DNAJC22,0.22757394630372707
DNAJC24,0.07359620321389923
DNAJC27,0.06918199767232427
DNAJC28,0.06142632215218669
DNAJC3,0.1031675232658302
DNAJC30,0.06101445254186733
DNAJC4,0.12492468163657361
DNAJC5,0.1242826272359024
DNAJC5B,0.269893846597925
DNAJC6,0.1155458959123791
DNAJC7,0.20160045818811542
DNAJC8,0.11666917364820409
DNAJC9,0.08522078950446799
DNAL1,0.06383142449951366
DNALI1,0.12058615459034583
DNASE1,0.19216524839029706
DNASE1L1,0.12174399638853542
DNASE1L2,0.10706015803319997
DNASE1L3,0.19570227923831468
DNASE2,0.0870626970906853
DNASE2B,0.2343864439967793
DNER,0.11951172500781068
DNHD1,0.09217466013435578
DNLZ,0.08184439744642388
DNM1,0.07149354862391256
DNM1L,0.1016089068687633
DNM2,0.20538135370068222
DNM3,0.10924685823647497
DNMBP,0.10653351123847853
DNMT1,0.12429644677514118
DNMT3A,0.10671214806174455
DNMT3B,0.14117350517477006
DNMT3L,0.20005725824646742
DNPEP,0.10233245222825334
DNPH1,0.14425383334601258
DNTTIP1,0.09146840641451363
DNTTIP2,0.13749032136464456
DOC2A,0.06968764718493001
DOC2B,0.14291884406793098
DOCK1,0.08262183797358028
DOCK10,0.22997641727231397
DOCK11,0.24659527257072025
DOCK2,0.36190897854424
DOCK4,0.07850460133016056
DOCK5,0.16112103042606096
DOCK6,0.08835848725244544
DOCK7,0.061883884354774946
DOCK8,0.273183071288741
DOCK9,0.13718980721775834
DOHH,0.05907135645625083
DOK1,0.21739096503088862
DOK2,0.38881541525274027
DOK3,0.17449819645659057
DOK4,0.06515187834740899
DOK7,0.11234454184009701
DOLK,0.0623819697869751
DOLPP1,0.0648004376877367
DONSON,0.06772250702629708
DOT1L,0.0672931827774704
DPAGT1,0.09188191460745626
DPEP1,0.14765108030482346
DPF1,0.1239884222938526
DPF2,0.1185986160341888
DPF3,0.09554390753358265
DPH1,0.10570765531555235
DPH2,0.07580116859487157
DPH3,0.06979147284282353
DPH5,0.0729883912625007
DPH6,0.0741155285646225
DPH7,0.07961241066937322
DPM1,0.08096768576250883
DPM2,0.07316861967295966
DPM3,0.1406919473835292
DPP10,0.0806025114324403
DPP3,0.06785349986259648
DPP4,0.16441585957277421
DPP6,0.11157730993878463
DPP7,0.17603888762701841
DPP8,0.08072476102121526
DPP9,0.10448961010192236
DPY19L1,0.07178160936625173
DPY19L2,0.1567571527770141
DPY19L3,0.06496023566723194
DPY19L4,0.06303013456268923
DPY30,0.16133619238402933
DPYD,0.16620235664698288
DPYSL2,0.11608804462153313
DPYSL3,0.11168719885327967
DQX1,0.1859680929037653
DR1,0.11055068947283049
DRAM1,0.10432749214133194
DRAM2,0.12168684589284137
DRAP1,0.08018806561548268
DRAXIN,0.17213599053067674
DRC1,0.08595190884763737
DRD2,0.24498110063859
DRD4,0.20611020479497888
DRD5,0.17847027034325397
DRG1,0.12082041359686592
DRG2,0.08622477156248866
DRGX,0.2730771697104256
DROSHA,0.07104562301448857
DSCAML1,0.08027232323529121
DSCC1,0.2138518135023186
DSE,0.11466309813169599
DSEL,0.0744272847261348
DSN1,0.10274330236672086
DSP,0.12385868356300449
DST,0.082616374142209
DSTN,0.15252822422134565
DSTYK,0.06969332728580846
DTD1,0.17815254712290762
DTD2,0.0758850543459586
DTL,0.09069399943060026
DTNA,0.11040673518097006
DTNBP1,0.10862887961419544
DTWD1,0.07826823808593299
DTWD2,0.09482424539788019
DTX1,0.1239955702052666
DTX2,0.08288575659459484
DTX3,0.10254652695989432
DTX3L,0.15166306139361055
DTX4,0.0964520260961494
DTYMK,0.08728681888283912
DUOX1,0.2190110221393978
DUOX2,0.23129016138002323
DUOXA1,0.24274343221317712
DUOXA2,0.2350861867924626
DUS1L,0.16448252341873343
DUS2,0.07243273791247248
DUS3L,0.06561127789996227
DUS4L,0.06746778508631417
DUSP1,0.2610552215099774
DUSP10,0.18692471949829442
DUSP11,0.15187440596648832
DUSP12,0.11422763401092383
DUSP15,0.1083144895855007
DUSP16,0.09958234630149276
DUSP18,0.09316379434676374
DUSP19,0.07519448590004164
DUSP2,0.23425908032884926
DUSP21,0.27003343414652425
DUSP22,0.14822590886970305
DUSP23,0.10790333751063014
DUSP26,0.12640701656711437
DUSP28,0.07115001882428743
DUSP4,0.10300300085376685
DUSP5,0.1374444219850179
DUSP6,0.10758951099805432
DUSP7,0.14976855156602184
DUSP8,0.0731501916001644
DUT,0.08975942269819194
DVL1,0.06844238080256292
DVL2,0.06466829792574372
DVL3,0.12573950199021464
DXO,0.06910111500397628
DYDC2,0.17636809917459023
DYM,0.13003076100828923
DYNC1H1,0.20122262256106171
DYNC1I2,0.08624570139161941
DYNC1LI1,0.11622106863202815
DYNC1LI2,0.09355913561697227
DYNC2H1,0.061238174404900036
DYNC2LI1,0.060352366512999384
DYNLL1,0.22544440360888873
DYNLL2,0.14276514688379552
DYNLRB1,0.19869895718107475
DYNLRB2,0.10506175579174898
DYNLT1,0.28810148729574536
DYNLT3,0.11529724181981006
DYRK1A,0.2169847120913912
DYRK1B,0.08037909972418643
DYRK2,0.166276992350123
DYRK3,0.10582266641968863
DYRK4,0.2226373572862077
DYSF,0.1780141018697513
DZANK1,0.06121454732954881
DZIP3,0.06545436736605974
E2F1,0.07661255880151746
E2F2,0.11893355846290203
E2F3,0.07954417539039184
E2F4,0.12942021391283032
E2F5,0.09475107119925244
E2F6,0.0634903113136115
E2F7,0.24881780486900462
E2F8,0.22621478185139077
E4F1,0.09512384938583462
EAF1,0.09078648743161787
EAF2,0.15317880157102545
EAPP,0.1446105325224155
EARS2,0.07308562599106883
EBAG9,0.0920118281483654
EBF1,0.16746234643955624
EBF4,0.12999442407994763
EBI3,0.16505597919397874
EBNA1BP2,0.09863075023103075
EBP,0.12699757057103764
EBPL,0.06735016405733715
ECD,0.12946299631652208
ECE1,0.12278488805940968
ECE2,0.06374690315581143
ECHDC1,0.0980741002328034
ECHDC2,0.09381635361342398
ECHDC3,0.13690009560469973
ECHS1,0.11898627354936518
ECI1,0.09918404082565277
ECI2,0.07321781124364753
ECM1,0.10734829340203457
ECM2,0.11189399776057346
ECSIT,0.08630289172350185
ECT2,0.10852370858003076
EDA,0.08712015472997195
EDA2R,0.25889714342107994
EDAR,0.2733283693285059
EDARADD,0.1546132205740078
EDC3,0.0719459896942077
EDC4,0.0726523634333969
EDEM1,0.2034011681992428
EDEM2,0.08926043649615888
EDEM3,0.07258538079527391
EDF1,0.27468764102567966
EDIL3,0.1175953777628198
EDN1,0.11383498814594409
EDN2,0.22360813047760458
EDN3,0.12062747506772496
EDNRB,0.1256748751246746
EDRF1,0.07792896768368471
EEA1,0.08076171342435574
EED,0.077439788411916
EEF1B2,0.26508726283182443
EEF1D,0.2272763699603763
EEF1E1,0.07367799738782362
EEF1G,0.21527921987944595
EEF2,0.2768684800614386
EEF2K,0.09505706927203315
EEF2KMT,0.07244777022606876
EEFSEC,0.07507276861670766
EEPD1,0.0788145317285924
EFCAB11,0.1343755318538821
EFCAB12,0.12871932645927595
EFCAB13,0.19790819389044664
EFCAB14,0.24534011018919966
EFCAB2,0.06442553539191002
EFCAB5,0.07580157621306559
EFCAB6,0.10107050229745958
EFCAB7,0.08335857803207503
EFCC1,0.12529665003755314
EFEMP2,0.13086472051169465
EFHB,0.2114303023719641
EFHC1,0.1243514649985681
EFHC2,0.08990858807707695
EFHD1,0.09544642865972824
EFHD2,0.23095054528715492
EFNA1,0.09643731809960354
EFNA2,0.0849712853550184
EFNA3,0.06493141426474691
EFNA4,0.1363359222331031
EFNA5,0.07893710272587254
EFNB1,0.06236353891252877
EFNB2,0.06138551365058657
EFNB3,0.10581778477245604
EFR3A,0.10683288289864121
EFR3B,0.0727644097195144
EFTUD2,0.10352143763646543
EGF,0.10438774846571482
EGFL6,0.1612933694160961
EGFL7,0.07204371158508031
EGFL8,0.08434762365837507
EGFR,0.09727545830606785
EGLN1,0.08293877629869029
EGLN2,0.07522946686998011
EGLN3,0.18041723414594116
EGR1,0.09814366859208545
EGR2,0.10375911091460288
EGR3,0.14664973154149996
EGR4,0.11605440898092402
EHBP1,0.06852853571606002
EHBP1L1,0.12434140829702044
EHD1,0.1312494479427195
EHD3,0.12897603330700064
EHD4,0.09831280221238023
EHF,0.22841466814873876
EHHADH,0.19492018301173455
EHMT1,0.08505866711228977
EHMT2,0.06957381194639313
EI24,0.07612265704884995
EID1,0.2207652302097113
EID2,0.06403328801094212
EID2B,0.11191859846333671
EIF1AD,0.13783707998059624
EIF1AX,0.1305300977011036
EIF1B,0.15294836425474143
EIF2A,0.12622531354931665
EIF2AK1,0.1317222597659818
EIF2AK2,0.12724259657776618
EIF2AK3,0.10161315418665223
EIF2AK4,0.10016648279404182
EIF2B1,0.22269863040004684
EIF2B2,0.06913116365603214
EIF2B3,0.06568506420077468
EIF2B4,0.07194263767478812
EIF2B5,0.09458246822131514
EIF2D,0.11579146189262314
EIF2S1,0.10437855973282308
EIF2S2,0.1479942895147302
EIF2S3,0.2642614501686638
EIF3A,0.2632873258279206
EIF3B,0.11609913323677835
EIF3C,0.12484194109586758
EIF3CL,0.21298380908253742
EIF3D,0.2683103590562647
EIF3E,0.242100240675157
EIF3F,0.25860400453169824
EIF3G,0.23017147276802896
EIF3H,0.27288096031149556
EIF3I,0.23084650643095772
EIF3J,0.11680343303117291
EIF3L,0.25602136650975515
EIF3M,0.24429743090450506
EIF4A1,0.20003686918276434
EIF4A2,0.27694816108306497
EIF4A3,0.12166931811443137
EIF4B,0.25707794976250153
EIF4E,0.06480072154700119
EIF4E2,0.12369305636394154
EIF4E3,0.14136497745685933
EIF4EBP1,0.12328836883420172
EIF4EBP2,0.2512963944863704
EIF4EBP3,0.2152784744236045
EIF4ENIF1,0.07424454543200508
EIF4G1,0.12921062129090655
EIF4G2,0.27749045887049584
EIF4G3,0.15230734353412212
EIF4H,0.27382758638782234
EIF5,0.21020744421142426
EIF5A,0.23642196668236481
EIF5A2,0.06735429457357485
EIF5AL1,0.06440349797099426
EIF5B,0.11366330243001627
EIF6,0.1700436470215615
ELAC1,0.06826132810586472
ELAC2,0.07401668689970628
ELAVL1,0.07235047682680959
ELAVL2,0.1065401427677547
ELAVL3,0.08398328400872059
ELAVL4,0.1163769877225428
ELF1,0.2778302977919586
ELF2,0.15601917644054478
ELF3,0.227384287446513
ELF4,0.28664608490822374
ELFN1,0.13310096805259336
ELK1,0.06933902860717919
ELK3,0.19236554191625846
ELK4,0.25867489357763473
ELL,0.07334812313091497
ELL2,0.09453988041772482
ELL3,0.20342568198795732
ELMO1,0.23513823083018906
ELMO2,0.11567552364907344
ELMO3,0.17579498832061946
ELMOD2,0.06547828863171945
ELMOD3,0.06906199484452535
ELN,0.14070392071626905
ELOF1,0.18256890432572218
ELOVL1,0.14340493703927623
ELOVL3,0.2235270488417245
ELOVL4,0.1086196113001124
ELOVL5,0.2310849149766787
ELOVL6,0.07853463447118171
ELOVL7,0.08899766442470826
ELP2,0.11935919857785968
ELP3,0.08070393820393455
ELP4,0.08373805150401693
ELP5,0.0958643404848948
ELP6,0.0647512079898348
EMB,0.23241734436468975
EMC1,0.06694857527113135
EMC10,0.07403181913953395
EMC2,0.06842762064277304
EMC3,0.11597080917569755
EMC4,0.20153544030271503
EMC6,0.12150806408573421
EMC7,0.18655854382739442
EMC8,0.07965302940987953
EMC9,0.06199489560886004
EMD,0.08561974710221015
EME1,0.15697807247014783
EME2,0.09034222417262759
EMG1,0.06805592250391153
EMID1,0.10908564729757662
EMILIN1,0.11223096968595217
EMILIN2,0.1727123061118919
EMILIN3,0.22704190421950643
EML1,0.12626315485828482
EML2,0.06357713340904346
EML3,0.08023522095202469
EML4,0.17384768639412987
EML5,0.07433015262249107
EML6,0.07987279268116067
EMP1,0.13918617739285669
EMP2,0.09469928992836851
EMP3,0.3121857001765405
EMX1,0.1128102379121879
EMX2,0.15186967735916798
ENAH,0.058669296856078385
ENAM,0.28605850626675433
ENC1,0.06872717360699548
ENDOD1,0.06958796592305357
ENDOG,0.06279088509978391
ENDOV,0.07080947846117484
ENG,0.15094327418599063
ENGASE,0.08291805519711196
ENHO,0.07200955068590711
ENKD1,0.06756465298480184
ENKUR,0.09261476447250755
ENO1,0.24307249096643785
ENO2,0.13976630056443753
ENO3,0.0785515086046648
ENO4,0.10787885925384298
ENOPH1,0.12508247982487772
ENOX2,0.08270536341329966
ENPEP,0.13364975933243395
ENPP1,0.188815420883615
ENPP2,0.06599518448390981
ENPP3,0.24086732256472435
ENPP4,0.06836150235938435
ENPP5,0.060650142677822184
ENPP7,0.24471749838584397
ENSA,0.25124212187622474
ENTPD1,0.18524147012125058
ENTPD2,0.09206558588833008
ENTPD3,0.14577818293282996
ENTPD4,0.3094777426964095
ENTPD5,0.06911246970205649
ENTPD6,0.08226320304374928
ENTPD7,0.08206799257553524
ENTPD8,0.22987450818819877
ENY2,0.10576240556541512
EOGT,0.07331568901483818
EP300,0.21355478704067302
EP400,0.09107068405733318
EPAS1,0.1020788757024942
EPC1,0.19688905223164832
EPC2,0.10701914876431383
EPCAM,0.11399177072065665
EPDR1,0.06174289283733823
EPG5,0.08637091413173952
EPHA1,0.21752991785504783
EPHA10,0.06756340965235938
EPHA2,0.21666491068060179
EPHA4,0.0725039006917533
EPHB1,0.11870799683321606
EPHB2,0.08142812718628831
EPHB3,0.08946382424852635
EPHB4,0.1185086907703419
EPHB6,0.11615634787253545
EPHX1,0.0834579143018784
EPHX2,0.08280529953661107
EPHX3,0.2287494745085359
EPHX4,0.12009460631459501
EPM2A,0.07448797433976706
EPM2AIP1,0.08608781798413499
EPN1,0.06685392269821984
EPN2,0.07370683389891491
EPN3,0.13357798136098398
EPOR,0.13753141308934103
EPRS1,0.18819534059015697
EPS15,0.14818075787177026
EPS15L1,0.11002132635112512
EPS8,0.07395338356228182
EPS8L1,0.10043408540112013
EPS8L2,0.10876089559665239
EPS8L3,0.12794538227942318
EPSTI1,0.20852744584022745
EQTN,0.10489068281937375
ERAL1,0.0766871277802106
ERAP1,0.20039277355877638
ERAS,0.26618068337599826
ERBB2,0.17496248572295636
ERBB4,0.13152449110116177
ERC1,0.07637509386136222
ERCC1,0.09692739354726808
ERCC2,0.06748292417177715
ERCC3,0.07761445055538367
ERCC4,0.06847273570789396
ERCC5,0.16217144173153153
ERCC6,0.08139156379940314
ERCC6L,0.25656997964325906
ERCC8,0.06660295045318923
EREG,0.24316999656431532
ERF,0.07808087325612323
ERG,0.15738941837530035
ERGIC1,0.1078921105767843
ERGIC2,0.07798430356221467
ERGIC3,0.19959557814767281
ERH,0.11116670922124242
ERI1,0.08256943202105724
ERI2,0.07740406372107775
ERI3,0.06757660118738172
ERICH1,0.09904494609441838
ERICH2,0.14308351381324302
ERICH4,0.23954528857191848
ERICH5,0.11165326720096574
ERLEC1,0.07212045185788916
ERLIN1,0.07169989748391555
ERLIN2,0.07447177582698643
ERMAP,0.2206059114238552
ERMARD,0.09934494474472151
ERMP1,0.07003480984096654
ERN1,0.1862519583308342
ERN2,0.21297973669848658
ERP27,0.20244831688810735
ERP29,0.2274199037161076
ERP44,0.11572401530676306
ERRFI1,0.06838924927134866
ESAM,0.12548767234666072
ESCO1,0.07334814388221947
ESCO2,0.13501810833569763
ESD,0.2226499286147759
ESF1,0.06912914683036626
ESPL1,0.11457474272315553
ESPN,0.10159510901339602
ESPNL,0.2573713980578325
ESR2,0.2406022112947816
ESRP1,0.22933418922362891
ESRP2,0.2126498705811222
ESRRA,0.07082494051404478
ESRRG,0.0845926175647159
ESYT2,0.21905829044942515
ESYT3,0.14948478053293013
ETAA1,0.06312096516197789
ETF1,0.14394157701179702
ETFA,0.11055646790647636
ETFB,0.20236173334727642
ETFDH,0.0693032131290687
ETHE1,0.11017945393725762
ETNK1,0.09123755474808941
ETNK2,0.09552348461725778
ETS1,0.26096369541055675
ETS2,0.13013587191275905
ETV1,0.11269979777261996
ETV2,0.21194456256462493
ETV3,0.1184334209392918
ETV4,0.10671369454669533
ETV5,0.06958173856116871
ETV6,0.16326158521805878
EVA1A,0.11374857492307566
EVA1B,0.11099980590204833
EVA1C,0.09256522046924251
EVI2A,0.2049126557335232
EVI2B,0.4829844671121538
EVI5,0.06872796801238881
EVI5L,0.06023353870567109
EVL,0.25569350579840583
EVPL,0.10000727353300957
EVX1,0.2751722727471625
EVX2,0.2732432858723075
EWSR1,0.22140554999518297
EXD2,0.060420004836916945
EXO1,0.10728071465480664
EXO5,0.08862094116715577
EXOC1,0.08299962986591689
EXOC2,0.0868238319031907
EXOC3,0.12512217295852288
EXOC3L1,0.10752577881812914
EXOC3L4,0.13890315849936322
EXOC4,0.10321672003559428
EXOC5,0.0669574134035146
EXOC6,0.07643100887546705
EXOC6B,0.07051280440705392
EXOC7,0.13557000594157947
EXOC8,0.09136324141518865
EXOG,0.06634659292405913
EXOSC1,0.080681575488297
EXOSC10,0.15001729250180598
EXOSC2,0.07542950826807451
EXOSC3,0.06673649574118731
EXOSC4,0.06389738614112124
EXOSC5,0.06685729733524445
EXOSC7,0.08602500843042049
EXOSC8,0.0742684423811715
EXOSC9,0.09198711572538684
EXPH5,0.0992088499136898
EXT1,0.09890320106826875
EXT2,0.069322809948158
EXTL1,0.08890799703223116
EXTL2,0.061226616606169244
EXTL3,0.06567082040537416
EYA2,0.15377708045758018
EYA3,0.08097590818187929
EZH1,0.11890816337061144
EZH2,0.07128971692553071
EZR,0.2660442403064344
F10,0.20800354452723
F11,0.2502972779038481
F11R,0.1102089459787508
F12,0.11392187042052973
F2,0.28265775913950786
F2R,0.10039667527368283
F2RL1,0.22853598165747613
F3,0.06942261829842848
F5,0.19285592542412117
F7,0.23076170824691625
F8,0.09366924061339639
FA2H,0.10311543240200954
FAAH,0.06925445460577213
FABP1,0.23166405157118491
FABP2,0.23567899606392598
FABP3,0.06942545354894851
FABP5,0.06629989423358541
FABP6,0.23148424017658703
FADD,0.09865726080214246
FADS1,0.08736242494157828
FADS2,0.09690709945861546
FADS3,0.07039062352365223
FADS6,0.083376142631741
FAF1,0.09713804405987031
FAF2,0.0809584564610499
FAH,0.06430413788171427
FAHD1,0.06397432634858338
FAHD2A,0.06104680790934135
FAIM,0.06397744094986958
FAIM2,0.10376109376234628
FAM102A,0.19888131427643355
FAM102B,0.08571091248990945
FAM104A,0.11868135467798513
FAM107A,0.08370240637602461
FAM107B,0.2708047755853399
FAM110A,0.1412062247430712
FAM110B,0.11509680232459156
FAM110C,0.22287916163295962
FAM111A,0.19415928734792318
FAM114A1,0.0872284153866341
FAM114A2,0.06532972962600024
FAM117A,0.22402551233207332
FAM117B,0.11639207218683913
FAM118A,0.09741417543826138
FAM118B,0.0742888102595217
FAM120A,0.20792190617706413
FAM120B,0.09008688233568882
FAM120C,0.10254123330656317
FAM126A,0.09443470411509199
FAM126B,0.08090797892589308
FAM131A,0.06323547277962079
FAM131B,0.0895089195516873
FAM133B,0.07377396873173263
FAM135A,0.0645806138501046
FAM136A,0.1275665117383749
FAM13A,0.0724082409618938
FAM13B,0.1291322667518118
FAM13C,0.11698047553141631
FAM149A,0.07160644642816778
FAM149B1,0.06848958287604702
FAM151A,0.22656699096432953
FAM151B,0.10048809512036727
FAM161A,0.0782248115776265
FAM161B,0.06463465365844526
FAM162A,0.1405955501009081
FAM163B,0.12387567408619725
FAM166A,0.1642504459522086
FAM166B,0.13426813011186656
FAM167A,0.22266554887083317
FAM167B,0.15232389586252634
FAM168A,0.1288988715729939
FAM168B,0.1482438979230773
FAM169A,0.06931483074014266
FAM170A,0.2636225106989516
FAM171A1,0.06987265211371683
FAM171B,0.12633263048698196
FAM172A,0.08478370935776722
FAM174A,0.06571693275911052
FAM174B,0.06385109352475303
FAM178B,0.25045240460992885
FAM183A,0.13396849231378954
FAM184A,0.061049050402604964
FAM184B,0.1251732241078202
FAM185A,0.08188923331638456
FAM186B,0.1650346282056328
FAM189A1,0.07541983775062804
FAM189A2,0.10253575578294553
FAM189B,0.06621371712152826
FAM193A,0.12855531169293014
FAM193B,0.10601638389032271
FAM199X,0.07575600382079342
FAM204A,0.07690486076915846
FAM209A,0.2302425655806023
FAM209B,0.22548466120165422
FAM20B,0.07648867605556359
FAM20C,0.06223336364734316
FAM210A,0.0645082084300563
FAM210B,0.11251700043563903
FAM214A,0.1133437176329658
FAM214B,0.07054782405079729
FAM216A,0.06101052797015271
FAM217B,0.06548973220976784
FAM219A,0.07508520156260667
FAM219B,0.07544438960647296
FAM220A,0.09192452615737917
FAM221A,0.09584641575860253
FAM221B,0.1339163367034717
FAM222A,0.07348336200567286
FAM222B,0.08370037916292355
FAM227A,0.07464352449449
FAM227B,0.13400207290399646
FAM228B,0.07876399886250351
FAM229A,0.1122760553777134
FAM229B,0.06429363783323691
FAM25G,0.23715876307871922
FAM32A,0.18367718413491305
FAM3A,0.07109295753799125
FAM3B,0.217247577145136
FAM3C,0.07917495446209895
FAM3D,0.23266966496526542
FAM43A,0.0803415336151151
FAM47E,0.21413833824603085
FAM50A,0.1765341735196468
FAM50B,0.19786321802752632
FAM53A,0.09719645287624047
FAM53B,0.12831905278756608
FAM53C,0.07711943013659542
FAM72A,0.11420645912933407
FAM72B,0.12525307792905885
FAM72D,0.12036360913912433
FAM76A,0.07030808303239729
FAM76B,0.07753619851171976
FAM78A,0.24515806237136215
FAM78B,0.0774519825261437
FAM81A,0.07890933834440289
FAM83A,0.21026113164462357
FAM83B,0.23117920334240633
FAM83C,0.22671917660667218
FAM83D,0.10708925084876063
FAM83E,0.22661445190127597
FAM83F,0.1960987047266474
FAM83G,0.22153019262898
FAM83H,0.11015365182843888
FAM86B1,0.08615613413838226
FAM86B2,0.13170218818792406
FAM89A,0.2508693508343759
FAM98A,0.06724194313690227
FAM98B,0.08071475391303036
FAM98C,0.07101379696668621
FAN1,0.09475203139236872
FANCA,0.10831541723019056
FANCB,0.10703913918499776
FANCC,0.07163469914181429
FANCD2,0.09837906951648538
FANCE,0.06724362359201794
FANCF,0.08728281838389802
FANCG,0.08103017284759051
FANCI,0.09989502071507916
FANCL,0.06828890539519966
FANCM,0.06772532898941032
FANK1,0.07777030962863846
FAP,0.23211055851854648
FAR1,0.09470508068987576
FAR2,0.0840098379229235
FARP1,0.07641131734621409
FARP2,0.07037901838476462
FARS2,0.08070778203735114
FARSA,0.07336595644646059
FARSB,0.06997505115091542
FAS,0.172663678422785
FASLG,0.28898019165843886
FASN,0.06307920523526565
FASTK,0.07957267990564294
FASTKD1,0.07512320047242443
FASTKD2,0.0698114374211474
FASTKD3,0.08508660386066721
FASTKD5,0.10106108957633113
FAT1,0.06569261213658895
FAU,0.2801882066893766
FAXC,0.0957036560978544
FBF1,0.06058659727732049
FBL,0.271227086491092
FBLIM1,0.18365486269047143
FBLL1,0.06411839742104652
FBLN1,0.13991123956402687
FBLN2,0.09005395524365387
FBLN5,0.10603671733685817
FBLN7,0.17858104798505312
FBN1,0.14171877834697982
FBP1,0.17318610565165135
FBP2,0.2805602366462312
FBRS,0.12148509829384622
FBRSL1,0.07954761732338271
FBXL12,0.1047762269940587
FBXL13,0.25736044537474423
FBXL14,0.13378551009898762
FBXL15,0.06538424759793018
FBXL16,0.063979893060351
FBXL17,0.07867742419516043
FBXL18,0.07693815283201076
FBXL19,0.062230768592763344
FBXL2,0.0735753196411178
FBXL20,0.09057316337241483
FBXL22,0.0948460305717601
FBXL3,0.10454577527080172
FBXL4,0.09057927333448137
FBXL5,0.14548902001945657
FBXL6,0.07849378014694701
FBXL8,0.11293553950606099
FBXO10,0.07155424912024859
FBXO11,0.0905395305579428
FBXO15,0.1664616516684943
FBXO16,0.07841809767148289
FBXO2,0.07782717737558884
FBXO21,0.07602835778215904
FBXO22,0.07096851532248206
FBXO24,0.20280909668182423
FBXO25,0.07228869698665141
FBXO28,0.07492865999017119
FBXO3,0.08835261304975321
FBXO30,0.08410488060713636
