MICA,0.5957181908488408
MICA,0.6690373183081567
INSL3,-0.4255277061631367
CTLA4,-0.5217494626684601
IMPG2,-0.5283431243997675
IL1F10,-0.41876297440905697
DSTYK,0.30086718586097966
CEP89,0.2911768757232017
FTSJ3,0.38987960017681134
PRPS2,0.4120638452318464
SIRPD,-0.5050349305348951
ZNF410,0.37944017593603413
OR4M2,-0.9808406671135692
ZNF26,0.4253067554244336
XKRX,-0.33222280322632586
KRTAP19-3,-0.5823716602157302
SNORD4A,0.8115574003283761
SNORD52,0.7121422122764359
SNTG1,-0.4250288224306966
CTNND2,-0.3737780894477421
SNORD38B,0.7489114146022073
SLC12A7,0.3345775981512838
FAM200A,0.3909745340037859
VGLL1,-0.43994113534540497
OR4K2,-1.5340607380401607
OR1S1,-0.8464675613359003
GYPB,-0.684402639210723
SPZ1,-0.3224215697808577
CNPY1,-0.5803117352601515
XAGE5,-0.6013674501922657
TNFSF18,-0.6292930523347056
TAAR9,-0.6461724144942983
PRAMEF20,-0.49415764382546346
SNORD56B,0.9714187108603535
NALCN,-0.4491362471871491
TRIM72,-0.40881569425559117
SNORA5A,0.8304937720624943
POFUT2,0.2999135786012499
NXPE2,-0.5579831094291491
H2AP,-0.3719761063015356
OR52E4,-0.7662843091258036
LINC00525,-0.44359410780504527
DRAM1,0.5861395819854675
OR4K13,-0.8055336677618199
OR4K5,-1.0423228604888406
RIPK3,0.4411221423272831
NRG1,-0.39250871857610703
FANCD2OS,-0.3874626104560521
CDH18,-0.5546179267277589
ASB4,-0.5235764763778107
MTTP,-0.3783141447111589
C9,-0.4786331008895864
FAM81B,-0.5090600999756586
LCN2,-0.4937090916262806
TMEM208,0.4704740599430763
OR12D2,-0.5690068593295861
MTMR9,0.4086627061641336
GLRA2,-0.43362753060556075
OR12D2,-0.5777471717270334
OR4C13,-1.0791120539989767
ZBED9,-0.33866843307957856
SLCO1B3,-0.7220732495926053
NMUR2,-0.5588431468398386
NOL11,0.2942106767782133
RORA,0.4102621397409783
OR9K2,-0.545854985420232
ALKBH3,0.33318251890350037
NFE4,-0.2947408596468853
GOLGA2P11,-0.2893449058004482
SNORD36B,0.8814068761539563
OR4N2,-0.6735936557145373
IFIT1B,-0.6812594419523824
OR52A4P,-0.5613881356715995
RHAG,-0.4553430934493791
SYT16,-0.4922475139249508
AGPAT4,0.49285294139032876
CHST9,-0.439267404666781
TAS2R42,-0.736227008122809
BCL3,0.4200251955774167
RHBDF1,0.27949841453482105
PSD3,0.7439555444671321
TCN1,-0.6586058205477845
AFAP1,0.41812353416472514
BTLA,-0.4573526239610385
IMPG1,-0.30267847046102253
ADGRG4,-0.4716121691751719
BBS9,0.34415656849836396
LINC00470,-0.4978737828745894
SPINK9,-0.558398898298401
CALHM1,-0.3088546358083594
UGCG,0.7324185486736655
GLG1,0.31643171116558616
PMM2,0.4563319629370855
METTL16,0.4107159673915907
NEUROD4,-0.4479569061373014
CEACAM3,-0.3450438161322164
ASB15,-0.5735727625418806
CNIH4,0.4325549480333272
TTC23,0.30261655332055964
PRH2,-0.3471721831287104
OR4K1,-0.9772498894497301
NUP160,0.30642667870173346
GRM4,-0.2984479748975133
SPATA46,-0.31498484919719144
OR8G1,-1.1942916791991705
CYP2C9,-0.40616922239764564
KRT6A,-0.35725329315528426
ERAP2,1.022192015488932
OR5I1,-0.7004033610519536
STXBP5L,-0.5703545983421725
KRTAP13-2,-0.3547902126483509
RLN1,-0.41825778052084084
GNB4,0.45646412687816323
RIT2,-0.49630225365925373
AFG3L2,0.29293290691090323
OR10R2,-0.6818454335440725
SPRR2A,-0.6534086679236409
PRM2,-0.3608539275836364
CLLU1,-0.4897641645783143
KRTAP7-1,-0.3898886239753093
FAM187B,-0.30608793918888727
UHRF1BP1L,0.3188214906631823
OR1N1,-0.5351601182681281
ZCCHC8,0.40208838306153316
RUNX2,-0.4169447484255542
CNGB3,-0.5042361161263226
RAB28,0.347814955237103
OR8H3,-0.7886016899156006
DEFB125,-0.5484568935963647
HMGCR,0.40706715976202645
OR5B3,-0.5121180570451108
GPX8,0.6565700516066465
EPHA5,-0.5198718600252282
IFT57,0.3319842972906415
SHISAL2B,-0.4014045179630576
OR5M11,-0.5786682933121705
DTYMK,0.3182014862925384
DTYMK,0.3182014862925384
IL17F,-0.3712297687519204
CCP110,0.43573479579633645
MGAT2,0.30335803190175287
DUX4,-0.5664399357260916
ADH4,-0.331738711143828
RRP8,0.2943951787505791
NUP85,0.4017449234079342
VWDE,-0.5122958952893552
MBOAT1,0.564125817308209
GPR139,-0.4520928600580859
GPR45,-0.370162183975778
NBPF7P,-0.2415212726593467
ANKRD50,0.4233384567305264
TMEM210,-0.33022132471948
TNFAIP1,0.46202903399801576
HAPLN4,-0.3155018434372895
IL12A,-0.3609455538453079
UBR7,0.6589097143156618
RFX4,-0.3450731087704175
KRTAP3-3,-0.23643060085747883
KRTAP3-3,-0.23643060085747883
OR2A2,-0.45184310908119646
KRT40,-0.3628851152116909
KRT40,-0.3628851152116909
RIPPLY3,-0.3386466371355143
LINC00518,-0.5027038751413703
TMPRSS11D,-0.5808877312596592
OR51B2,-0.5567782240881687
FAM177B,-0.5075781146069565
DRD3,-0.3916732536628659
NRG3,-0.32059057165178856
SPATA48,-0.5253881774608611
TP53BP2,0.31062482741831926
OR5D16,-0.7469107690613768
PLEKHM2,0.3987255604305193
MS4A3,-0.6206220149441887
PPBPP2,-0.4818584841280929
SELENOI,0.3858719230223669
CSTPP1,0.35364904920753293
CCNJL,-0.2620211216039871
EGF,-0.4652962043649513
