CPA3,-2.0641510787016455
GCSAML,-0.9665343000204654
MS4A2,-0.9518226536564505
FCER1A,-0.8671707321585659
ITGB8,-0.5493296430106002
HDC,-0.7219551290930755
GATA2,-0.6170123331084506
UQCC3,-0.20115267829253541
TENT5C,0.348410821684918
APBB2,0.24104241259990783
TIGD1,-0.22070353923564068
AKAP12,-0.21500488104007268
ENPP3,-0.27505282600273545
MKRN1,0.22353817700768594
RNF11,0.22987277698854014
GLRX5,0.20573723942623312
KLC3,0.12100667282654361
ICA1L,-0.06357317875927081
IL3RA,-0.17433812179379635
IL3RA,-0.17433812179379635
DCAF12,0.11595507816987469
MARCHF8,0.12909622020410716
RGS17,0.08359635443403335
TSPAN5,0.20314765495225418
TXNDC11,-0.05241164438982648
STRADB,0.11308396773285369
PARD3B,0.07507844234529065
MXI1,0.13730552872060153
RHEX,-0.1229780397086147
SLC14A1,0.2273442830104261
PIGF,-0.11155192685818308
STRADB,0.10901749667515377
USP12,0.13779092268034318
FECH,0.21420503874922525
GLRX5,0.22184890027697807
TTLL7,-0.07257274836006519
CCDC30,-0.08748299253487926
ITM2C,-0.10558599318518712
CD38,-0.13307922190738844
SCGB1D1,0.05278955816044479
EDA,0.059047049341718144
FAM167A-AS1,0.05632589939631119
TRIM51,-0.128199786366682
GPR65,-0.10958054400385898
HRH4,-0.19514278439212016
SOX18,0.05555322811944547
OR2W3,0.19157633002503924
OR2W3,0.19157633002503924
PIP4K2A,0.07932781392535883
JPX,-0.1545040306702057
SPTB,0.144406704141814
MIR9-1,0.045837865652603726
CA3,0.05261308757123483
C8orf58,0.04518799964112524
CNGA2,0.050773210878705496
PGRMC2,-0.04352783278434186
KAT2B,0.06431142253787293
ERP29,-0.05489014741313702
TNS1,0.12694044174139046
SNCA,0.07478794909942091
FBXO9,0.09091395716973165
RIOK3,0.09825737599987651
ZFP90,-0.0741842202806894
EPB41,0.06911165948726508
GUK1,0.10964499530152866
HCP5,-0.06411513722966468
YOD1,0.09663843495879335
SLC4A1,0.13731467507373474
IL10,0.051102007740993854
LCE3E,0.05104381572409317
RDH5,0.04068767747040924
CCR9,-0.07346447118811858
CCNI,0.038057567739739485
AK9,-0.07364495148639089
MGAT2,-0.053394816605178606
NRXN3,0.0361070171991751
SPPL2C,0.043579074333880335
ANKRD20A8P,-0.10723387011862659
PRKAG2,-0.0398995699245667
KIAA1107,-0.07487564808778507
PITHD1,0.11747866157476002
CPB1,0.04208875607366702
TMCC2,0.06849970834656327
CRCT1,0.041243157147622965
OR10A7,0.04743510693898821
BSG,0.0645664282988259
CCDC146,-0.09040261140400113
MAGEA5P,0.04116691874385647
FBXO7,0.04319499380275739
KIAA1328,-0.0869400964113078
TBX6,0.03333228667657954
ZNF737,-0.1110216562455285
GATM,-0.07734569750831628
HAND2,0.037192541293139314
CFAP53,-0.031745181053201225
ZNF564,-0.05439801248101441
CPT1A,0.0835228538721271
SRP54,-0.04578286714050815
IL25,0.03297126622299978
NOPCHAP1,-0.0463867428196957
KLK11,0.039533019070757354
NSRP1,-0.06356182586049475
ERP44,-0.03602647608138426
BDH1,-0.04160093714308633
TRPM4,0.03700329502367732
FAM24A,0.03866507276532035
SLC25A37,0.05142331280140291
SLC25A37,0.03539046807509129
AFG1L,-0.03972587945155222
YES1,-0.056900967211173936
MKRN9P,0.05247661716046152
C9orf40,0.03380262077024206
RPIA,0.08742433215595231
STAB2,0.02987018649441459
RAB14,-0.025662604790817216
DCLRE1C,-0.043949520401172684
MIR32,-0.06572218478458784
SP8,0.03772446120173658
GFOD2,0.04492963429288233
TSPO2,0.052713795598441054
CDC34,0.08183215980710905
PAGE5,0.04467381425953316
MYLIP,-0.0462928008860655
CDC5L,-0.03472205894207462
MCOLN3,0.053101926671084494
GSPT1,0.07028640049771794
TMEM41B,-0.039168224167050174
EPAS1,-0.0545688991217872
RNF10,0.06831984995796468
GOSR1,-0.03479761701422899
ZSCAN16,-0.047888685877660896
ANKRD20A11P,-0.08558624680434537
PEX11G,0.0319693735868354
SESN3,0.052058355157426864
GID4,0.05057256080513684
BLZF1,-0.05813622854401953
RNU4-2,0.09850734182451526
HTN1,0.0222187787411866
SCCPDH,-0.05186301095714331
FH,-0.0451021322238332
ZNF782,-0.0496236396454475
DIRC1,0.036393932357188144
COL4A6,0.02492302381012732
SMAD6,0.029103615867906992
CFD,-0.13162871185426364
ANK1,0.09294249675705865
N4BP2L2,-0.04061859119830794
SLC52A3,0.031436464010617976
EID3,-0.031332802065284146
WNK1,0.043509736716665165
ERVK3-1,-0.02586870578318603
WASF1,0.03322239487983695
HPGDS,-0.041654176425855866
SCARNA9L,-0.05874713482837514
CEP83,-0.04432266964085933
FZR1,0.029676993392728127
TSPAN7,0.10655966612912735
RAB3IL1,0.06370728680621664
CCDC158,0.03049765588624021
ZNF189,-0.03318575420856167
BCL2L1,0.058091404712371814
STAR,0.023726304884224426
SLC23A3,0.03959010920790378
DOCK3,0.02485832783097359
ZNF227,-0.031438509593062824
UBXN6,0.06991931193370675
RAB2B,0.06395732222052691
CDK17,-0.030944846170587403
ANKRD20A8P,-0.06266443509064683
CDSN,0.030823249037161004
EEA1,-0.052022026632894125
SMIM5,0.05930684060046404
PGAP4,0.029151385670428336
ZNF226,-0.04186202825405103
ZNF138,-0.07360131800364911
FAM210B,0.06695559643360484
ALDH5A1,0.054519539022571145
SLC1A5,0.07723615694936349
HBD,0.054083640968941915
MICAL2,0.04691952075634096
OLFM4,0.1591713236933428
BLVRA,-0.0387134821198216
FBXO8,-0.0277507811291169
